junctionId,junctionName,id,type,name,countryCode,driveOnLeft,trafficLights,roadName,direction,frc,length,oneWayRoad,excluded,drivable,segmentGeometryWKT,openlr,dataNotAvailable,rawJunctionGeometryWKT,rawJunctionRadius
6800743b11220d5a035da621,"Strada Buzești - Strada Medic Constantin Caracaș - Piața Regina Ana de România - Strada Clopotarii Vechi - Strada Paris - Bulevardul Ion Mihalache - Intrarea Doctor Iacob Felix - Strada Mexic - Bulevardul Iancu de Hunedoara - Strada Doctor Iacob Felix - Șoseaua Pavel Dimitrievici Kiseleff - Bulevardul Aviatorilor - Strada Argentina - Șoseaua Nicolae Titulescu - Aleea Alexandru - Bulevardul Alexandru Ioan Cuza - Bulevardul Lascăr Catargiu",-1042895084,APPROACH,"Bulevardul Aviatorilor South Bound",ROU,false,true,"Bulevardul Aviatorilor",SOUTH,2,347.07000732421875,true,false,true,"MULTILINESTRING ((26.08602 44.45891, 26.08602 44.45686, 26.08601 44.45644), (26.08601 44.45644, 26.08601 44.45579))","CxKMzx+doRJPBwAD/oESQC8=",false,"POINT (26.08558741493485 44.45208551048745)",465.2766420173214
6800743b11220d5a035da621,"Strada Buzești - Strada Medic Constantin Caracaș - Piața Regina Ana de România - Strada Clopotarii Vechi - Strada Paris - Bulevardul Ion Mihalache - Intrarea Doctor Iacob Felix - Strada Mexic - Bulevardul Iancu de Hunedoara - Strada Doctor Iacob Felix - Șoseaua Pavel Dimitrievici Kiseleff - Bulevardul Aviatorilor - Strada Argentina - Șoseaua Nicolae Titulescu - Aleea Alexandru - Bulevardul Alexandru Ioan Cuza - Bulevardul Lascăr Catargiu",1877147528,APPROACH,"Bulevardul Aviatorilor South Bound",ROU,false,true,"Bulevardul Aviatorilor",SOUTH,7,258.8800048828125,false,false,true,"MULTILINESTRING ((26.08642 44.45793, 26.08643 44.45639), (26.08643 44.45639, 26.08639 44.4556))","CxKM5B+dUjvwBP/9/xc7AA==",false,"POINT (26.08558741493485 44.45208551048745)",465.2766420173214
6800743b11220d5a035da621,"Strada Buzești - Strada Medic Constantin Caracaș - Piața Regina Ana de România - Strada Clopotarii Vechi - Strada Paris - Bulevardul Ion Mihalache - Intrarea Doctor Iacob Felix - Strada Mexic - Bulevardul Iancu de Hunedoara - Strada Doctor Iacob Felix - Șoseaua Pavel Dimitrievici Kiseleff - Bulevardul Aviatorilor - Strada Argentina - Șoseaua Nicolae Titulescu - Aleea Alexandru - Bulevardul Alexandru Ioan Cuza - Bulevardul Lascăr Catargiu",60241608,APPROACH,"Aleea Alexandru West Bound",ROU,false,true,"Aleea Alexandru",WEST,7,204.92999267578125,false,false,true,"MULTILINESTRING ((26.08883 44.45602, 26.08856 44.45588, 26.08825 44.45576, 26.08812 44.45571, 26.08799 44.45568, 26.08785 44.45565, 26.0877 44.45563, 26.08759 44.45561, 26.08747 44.45561, 26.0872 44.45561, 26.08639 44.4556))","CxKNVB+c+Tv0A/8M/9Y7CA==",false,"POINT (26.08558741493485 44.45208551048745)",465.2766420173214
6800743b11220d5a035da621,"Strada Buzești - Strada Medic Constantin Caracaș - Piața Regina Ana de România - Strada Clopotarii Vechi - Strada Paris - Bulevardul Ion Mihalache - Intrarea Doctor Iacob Felix - Strada Mexic - Bulevardul Iancu de Hunedoara - Strada Doctor Iacob Felix - Șoseaua Pavel Dimitrievici Kiseleff - Bulevardul Aviatorilor - Strada Argentina - Șoseaua Nicolae Titulescu - Aleea Alexandru - Bulevardul Alexandru Ioan Cuza - Bulevardul Lascăr Catargiu",-255119202,APPROACH,"Strada Paris South Bound",ROU,false,true,"Strada Paris",SOUTH,6,337.5,false,false,true,"MULTILINESTRING ((26.09102 44.45692, 26.08945 44.45555), (26.08945 44.45555, 26.08933 44.45545), (26.08933 44.45545, 26.08922 44.45536), (26.08922 44.45536, 26.08886 44.45505, 26.08863 44.45481), (26.08863 44.45481, 26.08834 44.45456))","CxKNuh+dIzPTBf70/xQzAw==",false,"POINT (26.08558741493485 44.45208551048745)",465.2766420173214
6800743b11220d5a035da621,"Strada Buzești - Strada Medic Constantin Caracaș - Piața Regina Ana de România - Strada Clopotarii Vechi - Strada Paris - Bulevardul Ion Mihalache - Intrarea Doctor Iacob Felix - Strada Mexic - Bulevardul Iancu de Hunedoara - Strada Doctor Iacob Felix - Șoseaua Pavel Dimitrievici Kiseleff - Bulevardul Aviatorilor - Strada Argentina - Șoseaua Nicolae Titulescu - Aleea Alexandru - Bulevardul Alexandru Ioan Cuza - Bulevardul Lascăr Catargiu",-1071645679,APPROACH,"Strada Argentina South Bound",ROU,false,true,"Strada Argentina",SOUTH,7,199.00999450683594,true,false,true,"MULTILINESTRING ((26.08922 44.45536, 26.08927 44.45525, 26.0893 44.45508, 26.08932 44.45478), (26.08932 44.45478, 26.08941 44.45358))","CxKNZh+c2jvuAwAT/047Hw==",false,"POINT (26.08558741493485 44.45208551048745)",465.2766420173214
6800743b11220d5a035da621,"Strada Buzești - Strada Medic Constantin Caracaș - Piața Regina Ana de România - Strada Clopotarii Vechi - Strada Paris - Bulevardul Ion Mihalache - Intrarea Doctor Iacob Felix - Strada Mexic - Bulevardul Iancu de Hunedoara - Strada Doctor Iacob Felix - Șoseaua Pavel Dimitrievici Kiseleff - Bulevardul Aviatorilor - Strada Argentina - Șoseaua Nicolae Titulescu - Aleea Alexandru - Bulevardul Alexandru Ioan Cuza - Bulevardul Lascăr Catargiu",1537688405,APPROACH,"Strada Mexic South Bound",ROU,false,true,"Strada Mexic",SOUTH,7,180.86000061035156,false,false,true,"MULTILINESTRING ((26.09124 44.45394, 26.0907 44.45386, 26.09028 44.45377, 26.09014 44.45373, 26.09011 44.45372, 26.09008 44.45368, 26.09005 44.45363, 26.08996 44.45338, 26.08999 44.45317), (26.08999 44.45317, 26.09004 44.45295))","CxKNxB+cmDv2A/+I/507Hw==",false,"POINT (26.08558741493485 44.45208551048745)",465.2766420173214
6800743b11220d5a035da621,"Strada Buzești - Strada Medic Constantin Caracaș - Piața Regina Ana de România - Strada Clopotarii Vechi - Strada Paris - Bulevardul Ion Mihalache - Intrarea Doctor Iacob Felix - Strada Mexic - Bulevardul Iancu de Hunedoara - Strada Doctor Iacob Felix - Șoseaua Pavel Dimitrievici Kiseleff - Bulevardul Aviatorilor - Strada Argentina - Șoseaua Nicolae Titulescu - Aleea Alexandru - Bulevardul Alexandru Ioan Cuza - Bulevardul Lascăr Catargiu",880992861,APPROACH," West Bound",ROU,false,true,"Unnamed road",WEST,7,280.3800048828125,false,false,true,"MULTILINESTRING ((26.09171 44.45305, 26.09083 44.45298, 26.09078 44.45299, 26.09075 44.45302, 26.09073 44.45326, 26.09076 44.45343, 26.09076 44.45349, 26.09073 44.45354, 26.09067 44.45357, 26.09061 44.45358, 26.09053 44.45358, 26.09049 44.45356, 26.09046 44.45354, 26.09045 44.45346, 26.09048 44.45332, 26.0905 44.45305), (26.0905 44.45305, 26.09055 44.45291, 26.09054 44.45289, 26.09051 44.45288, 26.09048 44.45287, 26.09045 44.45288, 26.09037 44.45296, 26.09034 44.45298, 26.09024 44.45298, 26.09004 44.45295))","CxKN2h+cbzv3BP9Z//Y7Bw==",false,"POINT (26.08558741493485 44.45208551048745)",465.2766420173214
6800743b11220d5a035da621,"Strada Buzești - Strada Medic Constantin Caracaș - Piața Regina Ana de România - Strada Clopotarii Vechi - Strada Paris - Bulevardul Ion Mihalache - Intrarea Doctor Iacob Felix - Strada Mexic - Bulevardul Iancu de Hunedoara - Strada Doctor Iacob Felix - Șoseaua Pavel Dimitrievici Kiseleff - Bulevardul Aviatorilor - Strada Argentina - Șoseaua Nicolae Titulescu - Aleea Alexandru - Bulevardul Alexandru Ioan Cuza - Bulevardul Lascăr Catargiu",145270064,APPROACH,"Bulevardul Iancu de Hunedoara West Bound",ROU,false,true,"Bulevardul Iancu de Hunedoara",WEST,2,239.25,true,false,true,"MULTILINESTRING ((26.09319 44.45274, 26.09288 44.45271, 26.09265 44.4527), (26.09265 44.4527, 26.09214 44.45266, 26.09177 44.45262), (26.09177 44.45262, 26.0915 44.4526, 26.091 44.45256, 26.09057 44.45252), (26.09057 44.45252, 26.09032 44.45249), (26.09032 44.45249, 26.0902 44.45248))","CxKOHx+cYBJXBP7V/+YSBw==",false,"POINT (26.08558741493485 44.45208551048745)",465.2766420173214
6800743b11220d5a035da621,"Strada Buzești - Strada Medic Constantin Caracaș - Piața Regina Ana de România - Strada Clopotarii Vechi - Strada Paris - Bulevardul Ion Mihalache - Intrarea Doctor Iacob Felix - Strada Mexic - Bulevardul Iancu de Hunedoara - Strada Doctor Iacob Felix - Șoseaua Pavel Dimitrievici Kiseleff - Bulevardul Aviatorilor - Strada Argentina - Șoseaua Nicolae Titulescu - Aleea Alexandru - Bulevardul Alexandru Ioan Cuza - Bulevardul Lascăr Catargiu",-1597492084,APPROACH,"Strada Clopotarii Vechi South Bound",ROU,false,true,"Strada Clopotarii Vechi",SOUTH,7,172.66000366210938,false,false,true,"MULTILINESTRING ((26.09186 44.4522, 26.09174 44.45222, 26.09163 44.45221, 26.09071 44.45214, 26.09064 44.45213, 26.0906 44.45212, 26.09058 44.45209, 26.09058 44.45203, 26.09064 44.45148))","CxKN4R+cRzv4Av+G/7g7Hw==",false,"POINT (26.08558741493485 44.45208551048745)",465.2766420173214
6800743b11220d5a035da621,"Strada Buzești - Strada Medic Constantin Caracaș - Piața Regina Ana de România - Strada Clopotarii Vechi - Strada Paris - Bulevardul Ion Mihalache - Intrarea Doctor Iacob Felix - Strada Mexic - Bulevardul Iancu de Hunedoara - Strada Doctor Iacob Felix - Șoseaua Pavel Dimitrievici Kiseleff - Bulevardul Aviatorilor - Strada Argentina - Șoseaua Nicolae Titulescu - Aleea Alexandru - Bulevardul Alexandru Ioan Cuza - Bulevardul Lascăr Catargiu",1274388454,APPROACH," South Bound",ROU,false,true,"Unnamed road",SOUTH,7,150.58999633789062,false,false,true,"MULTILINESTRING ((26.09219 44.45175, 26.09215 44.45174, 26.0921 44.45172, 26.09191 44.45159, 26.09179 44.45157, 26.09168 44.45156, 26.09157 44.45156), (26.09157 44.45156, 26.09153 44.45178, 26.09151 44.45181, 26.09146 44.45182, 26.09116 44.45179, 26.09111 44.45178, 26.09107 44.45176, 26.09106 44.45172, 26.09108 44.45149))","CxKN8R+cMjv0Av+R/+Y7Hw==",false,"POINT (26.08558741493485 44.45208551048745)",465.2766420173214
6800743b11220d5a035da621,"Strada Buzești - Strada Medic Constantin Caracaș - Piața Regina Ana de România - Strada Clopotarii Vechi - Strada Paris - Bulevardul Ion Mihalache - Intrarea Doctor Iacob Felix - Strada Mexic - Bulevardul Iancu de Hunedoara - Strada Doctor Iacob Felix - Șoseaua Pavel Dimitrievici Kiseleff - Bulevardul Aviatorilor - Strada Argentina - Șoseaua Nicolae Titulescu - Aleea Alexandru - Bulevardul Alexandru Ioan Cuza - Bulevardul Lascăr Catargiu",-1730567285,APPROACH," West Bound",ROU,false,true,"Unnamed road",WEST,7,177.02999877929688,false,false,true,"MULTILINESTRING ((26.09315 44.45191, 26.09312 44.45187, 26.09305 44.45184, 26.09295 44.45181, 26.09251 44.45178), (26.09251 44.45178, 26.09239 44.45176, 26.09227 44.45175, 26.09219 44.45175), (26.09219 44.45175, 26.09215 44.45174, 26.0921 44.45172, 26.09191 44.45159, 26.09179 44.45157, 26.09168 44.45156, 26.09157 44.45156), (26.09157 44.45156, 26.09148 44.45155, 26.09135 44.45153, 26.09108 44.45149))","CxKOHR+cOjv0A/8x/9Y7Bg==",false,"POINT (26.08558741493485 44.45208551048745)",465.2766420173214
6800743b11220d5a035da621,"Strada Buzești - Strada Medic Constantin Caracaș - Piața Regina Ana de România - Strada Clopotarii Vechi - Strada Paris - Bulevardul Ion Mihalache - Intrarea Doctor Iacob Felix - Strada Mexic - Bulevardul Iancu de Hunedoara - Strada Doctor Iacob Felix - Șoseaua Pavel Dimitrievici Kiseleff - Bulevardul Aviatorilor - Strada Argentina - Șoseaua Nicolae Titulescu - Aleea Alexandru - Bulevardul Alexandru Ioan Cuza - Bulevardul Lascăr Catargiu",-1187825648,APPROACH,"Strada Clopotarii Vechi North Bound",ROU,false,true,"Strada Clopotarii Vechi",NORTH,7,162.3000030517578,true,false,true,"MULTILINESTRING ((26.09189 44.44948, 26.09147 44.4497, 26.09132 44.44977), (26.09132 44.44977, 26.09121 44.45003, 26.09113 44.45022), (26.09113 44.45022, 26.09106 44.45034, 26.09077 44.45063))","CxKN4x+byBL7Av+QAHM7DA==",false,"POINT (26.08558741493485 44.45208551048745)",465.2766420173214
6800743b11220d5a035da621,"Strada Buzești - Strada Medic Constantin Caracaș - Piața Regina Ana de România - Strada Clopotarii Vechi - Strada Paris - Bulevardul Ion Mihalache - Intrarea Doctor Iacob Felix - Strada Mexic - Bulevardul Iancu de Hunedoara - Strada Doctor Iacob Felix - Șoseaua Pavel Dimitrievici Kiseleff - Bulevardul Aviatorilor - Strada Argentina - Șoseaua Nicolae Titulescu - Aleea Alexandru - Bulevardul Alexandru Ioan Cuza - Bulevardul Lascăr Catargiu",-121630253,APPROACH,"Bulevardul Lascăr Catargiu West Bound",ROU,false,true,"Bulevardul Lascăr Catargiu",WEST,2,221.7100067138672,true,false,true,"MULTILINESTRING ((26.09132 44.44977, 26.09101 44.44992), (26.09101 44.44992, 26.09067 44.45009), (26.09067 44.45009, 26.09063 44.45012, 26.08937 44.45075, 26.0892 44.45083, 26.08903 44.45091))","CxKNyB+b1hJaA/8bAHISCg==",false,"POINT (26.08558741493485 44.45208551048745)",465.2766420173214
6800743b11220d5a035da621,"Strada Buzești - Strada Medic Constantin Caracaș - Piața Regina Ana de România - Strada Clopotarii Vechi - Strada Paris - Bulevardul Ion Mihalache - Intrarea Doctor Iacob Felix - Strada Mexic - Bulevardul Iancu de Hunedoara - Strada Doctor Iacob Felix - Șoseaua Pavel Dimitrievici Kiseleff - Bulevardul Aviatorilor - Strada Argentina - Șoseaua Nicolae Titulescu - Aleea Alexandru - Bulevardul Alexandru Ioan Cuza - Bulevardul Lascăr Catargiu",-907774907,APPROACH,"Strada Buzești North Bound",ROU,false,true,"Strada Buzești",NORTH,3,218.02999877929688,true,false,true,"MULTILINESTRING ((26.08213 44.44714, 26.08224 44.4474, 26.08228 44.44747, 26.08241 44.44773, 26.08251 44.44791), (26.08251 44.44791, 26.08271 44.44833), (26.08271 44.44833, 26.08278 44.44846, 26.08282 44.44856), (26.08282 44.44856, 26.08305 44.44899))","CxKMHB+bWxphAwBcALkaEQ==",false,"POINT (26.08558741493485 44.45208551048745)",465.2766420173214
6800743b11220d5a035da621,"Strada Buzești - Strada Medic Constantin Caracaș - Piața Regina Ana de România - Strada Clopotarii Vechi - Strada Paris - Bulevardul Ion Mihalache - Intrarea Doctor Iacob Felix - Strada Mexic - Bulevardul Iancu de Hunedoara - Strada Doctor Iacob Felix - Șoseaua Pavel Dimitrievici Kiseleff - Bulevardul Aviatorilor - Strada Argentina - Șoseaua Nicolae Titulescu - Aleea Alexandru - Bulevardul Alexandru Ioan Cuza - Bulevardul Lascăr Catargiu",1538642990,APPROACH,"Strada Doctor Iacob Felix North Bound",ROU,false,true,"Strada Doctor Iacob Felix",NORTH,7,155.61000061035156,true,false,true,"MULTILINESTRING ((26.08235 44.44796, 26.08218 44.44801, 26.08201 44.44803, 26.08196 44.44804), (26.08196 44.44804, 26.08191 44.44805, 26.08176 44.44805), (26.08176 44.44805, 26.08174 44.44819, 26.08173 44.44842, 26.0817 44.44861, 26.08167 44.44883, 26.08166 44.44893, 26.08166 44.44902))","CxKMJh+bghv5Av+7AGo7Dw==",false,"POINT (26.08558741493485 44.45208551048745)",465.2766420173214
6800743b11220d5a035da621,"Strada Buzești - Strada Medic Constantin Caracaș - Piața Regina Ana de România - Strada Clopotarii Vechi - Strada Paris - Bulevardul Ion Mihalache - Intrarea Doctor Iacob Felix - Strada Mexic - Bulevardul Iancu de Hunedoara - Strada Doctor Iacob Felix - Șoseaua Pavel Dimitrievici Kiseleff - Bulevardul Aviatorilor - Strada Argentina - Șoseaua Nicolae Titulescu - Aleea Alexandru - Bulevardul Alexandru Ioan Cuza - Bulevardul Lascăr Catargiu",-1602284578,APPROACH,"Bulevardul Alexandru Ioan Cuza East Bound",ROU,false,true,"Bulevardul Alexandru Ioan Cuza",EAST,5,253.30999755859375,false,false,true,"MULTILINESTRING ((26.07874 44.44993, 26.07935 44.44972), (26.07935 44.44972, 26.08014 44.44946), (26.08014 44.44946, 26.08073 44.44928), (26.08073 44.44928, 26.08087 44.44923), (26.08087 44.44923, 26.08107 44.44917), (26.08107 44.44917, 26.08135 44.44909, 26.08166 44.44902))","CxKLfh+b3SuqBAEk/6UrGQ==",false,"POINT (26.08558741493485 44.45208551048745)",465.2766420173214
6800743b11220d5a035da621,"Strada Buzești - Strada Medic Constantin Caracaș - Piața Regina Ana de România - Strada Clopotarii Vechi - Strada Paris - Bulevardul Ion Mihalache - Intrarea Doctor Iacob Felix - Strada Mexic - Bulevardul Iancu de Hunedoara - Strada Doctor Iacob Felix - Șoseaua Pavel Dimitrievici Kiseleff - Bulevardul Aviatorilor - Strada Argentina - Șoseaua Nicolae Titulescu - Aleea Alexandru - Bulevardul Alexandru Ioan Cuza - Bulevardul Lascăr Catargiu",351295367,APPROACH," East Bound",ROU,false,true,"Unnamed road",EAST,7,220.10000610351562,false,false,true,"MULTILINESTRING ((26.07874 44.44993, 26.07935 44.44972), (26.07935 44.44972, 26.08014 44.44946), (26.08014 44.44946, 26.08073 44.44928), (26.08073 44.44928, 26.08088 44.44944), (26.08088 44.44944, 26.08096 44.4495, 26.08103 44.44953, 26.08113 44.44955))","CxKLfh+b3SvqAwDv/9o/FQ==",false,"POINT (26.08558741493485 44.45208551048745)",465.2766420173214
6800743b11220d5a035da621,"Strada Buzești - Strada Medic Constantin Caracaș - Piața Regina Ana de România - Strada Clopotarii Vechi - Strada Paris - Bulevardul Ion Mihalache - Intrarea Doctor Iacob Felix - Strada Mexic - Bulevardul Iancu de Hunedoara - Strada Doctor Iacob Felix - Șoseaua Pavel Dimitrievici Kiseleff - Bulevardul Aviatorilor - Strada Argentina - Șoseaua Nicolae Titulescu - Aleea Alexandru - Bulevardul Alexandru Ioan Cuza - Bulevardul Lascăr Catargiu",-2123692267,APPROACH,"Intrarea Doctor Iacob Felix East Bound",ROU,false,true,"Intrarea Doctor Iacob Felix",EAST,7,253.9600067138672,true,false,true,"MULTILINESTRING ((26.07821 44.45115, 26.07893 44.4513), (26.07893 44.4513, 26.0792 44.45052), (26.0792 44.45052, 26.07951 44.45056), (26.07951 44.45056, 26.0805 44.45068))","CxKLZR+cFjvmBADl/9E7Fw==",false,"POINT (26.08558741493485 44.45208551048745)",465.2766420173214
6800743b11220d5a035da621,"Strada Buzești - Strada Medic Constantin Caracaș - Piața Regina Ana de România - Strada Clopotarii Vechi - Strada Paris - Bulevardul Ion Mihalache - Intrarea Doctor Iacob Felix - Strada Mexic - Bulevardul Iancu de Hunedoara - Strada Doctor Iacob Felix - Șoseaua Pavel Dimitrievici Kiseleff - Bulevardul Aviatorilor - Strada Argentina - Șoseaua Nicolae Titulescu - Aleea Alexandru - Bulevardul Alexandru Ioan Cuza - Bulevardul Lascăr Catargiu",-126050620,APPROACH,"Șoseaua Nicolae Titulescu East Bound",ROU,false,true,"Șoseaua Nicolae Titulescu",EAST,7,201.9199981689453,false,false,true,"MULTILINESTRING ((26.08019 44.45202, 26.08018 44.45178), (26.08018 44.45178, 26.08002 44.45177), (26.08002 44.45177, 26.0799 44.45176, 26.07981 44.45176), (26.07981 44.45176, 26.07981 44.45149), (26.07981 44.45149, 26.0797 44.45148, 26.07959 44.45145, 26.07954 44.45142, 26.07951 44.45139, 26.07948 44.45136, 26.07947 44.45125), (26.07947 44.45125, 26.08039 44.45124))","CxKLwh+cPzvwAwAU/7I7GA==",false,"POINT (26.08558741493485 44.45208551048745)",465.2766420173214
6800743b11220d5a035da621,"Strada Buzești - Strada Medic Constantin Caracaș - Piața Regina Ana de România - Strada Clopotarii Vechi - Strada Paris - Bulevardul Ion Mihalache - Intrarea Doctor Iacob Felix - Strada Mexic - Bulevardul Iancu de Hunedoara - Strada Doctor Iacob Felix - Șoseaua Pavel Dimitrievici Kiseleff - Bulevardul Aviatorilor - Strada Argentina - Șoseaua Nicolae Titulescu - Aleea Alexandru - Bulevardul Alexandru Ioan Cuza - Bulevardul Lascăr Catargiu",-169819262,APPROACH,"Strada Doctor Iacob Felix East Bound",ROU,false,true,"Strada Doctor Iacob Felix",EAST,7,48.959999084472656,false,false,true,"MULTILINESTRING ((26.07919 44.45174, 26.0793 44.45175, 26.07981 44.45176))","CxKLkx+cMjvnAAA+AAI7GA==",false,"POINT (26.08558741493485 44.45208551048745)",465.2766420173214
6800743b11220d5a035da621,"Strada Buzești - Strada Medic Constantin Caracaș - Piața Regina Ana de România - Strada Clopotarii Vechi - Strada Paris - Bulevardul Ion Mihalache - Intrarea Doctor Iacob Felix - Strada Mexic - Bulevardul Iancu de Hunedoara - Strada Doctor Iacob Felix - Șoseaua Pavel Dimitrievici Kiseleff - Bulevardul Aviatorilor - Strada Argentina - Șoseaua Nicolae Titulescu - Aleea Alexandru - Bulevardul Alexandru Ioan Cuza - Bulevardul Lascăr Catargiu",854840755,APPROACH,"Șoseaua Nicolae Titulescu East Bound",ROU,false,true,"Șoseaua Nicolae Titulescu",EAST,2,172.05999755859375,true,false,true,"MULTILINESTRING ((26.07802 44.45201, 26.07895 44.45202), (26.07895 44.45202, 26.07956 44.45202, 26.08019 44.45202))","CxKLXB+cPhJIAgDZAAESGA==",false,"POINT (26.08558741493485 44.45208551048745)",465.2766420173214
